title_index,user_index,rating
458,8182,5
458,3201,5
458,7503,5
458,10221,5
458,4255,5
458,9611,5
458,3637,5
458,2394,4
458,8156,4
458,1655,4
223,519,1
223,6343,3
223,10115,3
223,1723,3
223,9133,5
223,4182,5
223,4237,5
223,4731,5
223,10149,5
223,4402,5
223,3156,5
223,9444,3
223,5599,5
223,9138,5
223,10003,5
223,8178,5
223,4240,5
223,7262,5
223,5736,5
223,3693,5
223,7668,3
223,9078,2
223,9870,2
223,2628,1
223,6100,1
398,9800,5
398,3368,5
398,2717,5
398,9284,5
398,5063,5
398,7979,5
398,824,5
398,8652,5
398,9944,5
398,398,5
398,6565,5
398,6990,5
398,58,5
398,5262,5
398,5427,5
398,7168,5
398,1694,5
398,9147,5
398,8795,5
398,6129,5
398,57,5
398,2708,5
398,9652,5
398,5889,5
398,8497,5
436,3051,5
436,4209,5
436,883,5
436,8671,5
436,2183,5
436,5552,5
436,1113,4
436,5901,5
436,7687,5
436,5379,5
436,1314,5
436,6007,5
436,9918,5
436,2402,5
436,9382,5
436,80,5
436,9948,5
436,3930,5
436,1563,5
436,459,5
436,2861,5
436,8375,5
436,6418,5
436,1185,5
436,6587,5
536,10270,2
536,7376,5
536,7053,5
536,584,5
536,4850,5
536,5544,5
536,5271,5
536,1535,5
536,4273,5
536,8478,5
536,1399,5
536,787,5
536,5446,2
536,1758,5
536,2657,5
536,2065,5
536,5429,5
536,73,5
536,9564,5
536,5902,5
536,7803,5
536,5160,5
536,9347,5
536,3088,5
536,6096,5
435,2250,3
435,4822,5
435,3652,5
435,10302,5
435,7657,1
435,7263,5
435,4943,5
435,4627,3
435,5235,5
435,1195,5
435,6548,5
435,5726,5
435,5589,3
435,1293,3
435,3932,5
435,4907,5
435,10064,5
435,2451,5
435,7949,5
435,10520,5
435,3976,5
435,8532,5
435,5396,5
435,391,5
435,2364,5
571,5646,5
571,8767,4
571,2728,5
571,7957,5
571,3879,5
571,8461,5
571,3938,5
571,9484,5
571,9972,5
571,6846,5
571,5683,5
571,5674,5
571,4956,5
571,8024,5
571,1879,5
571,4578,5
571,9355,5
571,5095,5
571,948,5
571,3903,5
571,5815,5
571,2935,5
571,7971,5
571,4347,5
571,9795,5
448,4150,5
448,5011,5
448,7313,5
448,3439,5
448,8263,5
448,10462,5
448,1433,5
448,2560,5
448,2526,5
448,1072,5
448,5864,5
448,2815,5
448,6948,5
448,7960,5
448,5536,5
448,9551,5
448,4254,5
448,7833,5
448,10286,5
448,7308,5
448,2670,5
448,5633,5
448,10573,5
448,6741,5
448,3084,5
113,3136,1
113,3052,1
113,1793,2
113,10333,1
113,2825,2
113,609,5
113,949,1
113,3378,1
113,10209,1
113,2782,2
113,10299,5
113,9837,2
113,2493,1
113,45,1
113,7106,2
113,9010,1
113,2289,1
113,244,5
113,1852,1
113,142,5
113,8967,5
113,6041,4
113,8245,3
113,9901,2
113,4857,5
449,6899,2
449,2736,5
449,296,5
449,4310,2
449,6391,5
449,9353,3
449,7447,2
449,3112,5
449,4760,1
449,9142,5
449,1905,5
449,1949,5
449,10204,5
449,8975,4
449,7632,5
449,2945,5
449,8142,5
449,44,5
449,9445,5
449,4336,5
449,8883,3
449,3327,5
449,9215,4
449,2205,3
255,4574,5
255,8936,5
255,3855,5
255,5732,5
255,7164,5
255,374,5
255,97,5
255,7870,5
255,9312,5
255,5430,5
255,3601,4
255,3332,4
255,10015,4
255,3059,4
255,1471,3
629,10457,1
629,1096,1
629,6294,3
629,4387,2
629,5212,2
629,4314,4
629,535,3
629,7294,1
629,2623,2
629,1209,2
629,7522,1
629,9625,5
629,8441,5
629,6984,5
629,8798,5
629,7390,3
629,7449,2
629,1038,1
629,1495,5
629,4417,5
629,2287,5
629,6548,5
629,1606,5
629,1600,5
215,10358,2
215,4867,5
215,6154,1
215,2152,5
215,9313,4
215,3617,5
215,8587,2
215,3773,5
215,1673,1
215,894,5
215,3207,5
215,3351,3
215,2761,5
215,10429,5
215,3366,5
215,1114,5
215,9002,5
215,195,5
215,6426,5
215,6986,1
215,4192,5
215,2178,5
215,9686,5
215,7959,5
215,414,5
395,5838,3
395,5184,5
395,6438,5
395,5011,5
395,9127,2
395,548,2
395,7232,1
395,8625,5
395,7477,5
395,2228,4
395,5398,4
395,3150,4
395,5106,5
395,5337,5
395,5477,5
395,710,5
395,1061,5
395,8387,5
395,4960,5
395,4951,5
395,8557,5
395,2716,5
395,9393,5
395,6822,5
395,6796,5
195,6047,5
195,5169,5
195,2545,5
195,4582,5
195,1659,5
195,2667,4
195,4643,3
195,5905,5
195,6434,5
195,1494,5
195,4958,5
195,596,5
195,5543,5
195,7267,5
195,8402,5
195,3965,5
195,3986,5
195,1614,5
195,10510,5
195,412,5
195,1223,5
195,1856,5
195,6852,5
195,1392,5
195,7880,5
691,2589,5
691,5624,5
691,10052,4
691,6296,3
691,3285,5
691,2598,5
691,5156,5
691,9629,5
691,10591,5
691,4426,5
691,9301,5
691,1774,5
691,4763,5
691,7042,5
691,7780,5
691,4467,5
691,3444,4
691,10352,2
640,5373,2
640,907,2
640,5606,2
640,5436,4
640,2532,5
640,5733,5
640,1891,1
640,8849,5
640,7248,1
640,1590,5
640,3623,3
640,6548,2
640,3389,1
640,212,1
640,10424,5
640,6361,5
640,8989,4
640,3660,5
640,4295,5
640,5946,5
640,6478,5
640,9201,5
640,575,5
640,2287,5
640,5758,5
104,3048,5
104,6897,5
104,3612,5
104,1911,5
104,1717,5
104,902,5
104,1872,5
104,7789,5
104,1551,5
104,1247,5
104,7215,5
104,3546,5
104,10156,5
104,3889,4
569,5035,5
569,1511,5
569,3678,5
569,1644,5
569,10195,5
39,3753,4
39,3796,4
39,7638,5
39,3645,5
147,9661,5
147,10081,5
147,8886,5
147,7472,4
147,2715,4
147,6944,4
147,6480,4
147,273,3
147,5779,3
252,4071,3
252,8485,2
252,271,1
252,10489,1
252,9388,3
252,5363,1
252,4649,2
252,6225,3
252,5514,3
252,6965,2
252,7070,1
252,5447,2
252,2951,1
252,7292,3
252,8052,2
252,91,1
252,4546,5
252,7307,5
252,4386,5
252,10174,5
252,465,4
252,9293,3
252,9601,3
252,7768,3
252,5465,2
89,6797,2
89,6934,1
89,8573,2
89,1907,2
89,6740,5
89,21,2
89,3061,5
89,10014,5
89,4256,5
89,5653,5
89,9650,3
89,2688,5
89,7146,2
89,814,1
89,9620,5
89,1136,5
89,2566,5
89,1307,5
89,3487,5
89,769,5
89,747,4
89,2964,3
89,4082,3
89,7426,2
89,5030,5
488,4223,5
488,372,5
488,577,4
488,7068,5
488,389,4
488,8893,3
488,1924,5
488,2711,5
488,8580,5
488,1865,5
488,3783,5
488,3789,5
488,5393,5
488,2282,5
488,7488,5
488,9269,5
488,1936,5
488,3800,5
488,6007,5
488,1050,5
488,2924,5
488,5971,5
488,9845,5
488,4111,5
488,8112,5
421,1416,1
421,5577,5
421,2267,5
421,6211,1
421,8839,5
421,10300,5
421,8868,5
421,9068,4
421,6690,4
421,5690,3
421,7403,3
421,423,5
421,9541,5
421,4913,5
421,7371,5
421,4844,5
421,2712,5
421,6125,5
421,772,5
421,6893,5
421,2081,5
421,959,5
421,2138,5
421,5882,5
421,6592,5
303,4741,5
303,568,4
303,4463,5
303,2234,5
303,1829,5
303,552,5
303,4104,5
303,1330,5
303,6615,5
303,453,5
303,10321,5
303,2291,5
303,6834,5
303,10570,5
303,2118,5
303,9939,5
303,4609,5
303,4211,4
303,8375,4
303,6987,3
303,7072,3
494,5678,2
494,7561,5
494,3011,5
494,2785,5
494,10319,5
494,8786,5
494,4875,5
494,5932,5
494,4584,5
494,10559,5
494,436,5
494,2105,5
494,7388,5
494,1849,5
494,448,5
494,2393,5
494,3477,5
494,1077,5
494,2902,5
494,9978,5
494,8517,5
494,3948,5
494,7955,5
494,8343,5
494,7391,4
69,3324,5
69,1304,2
69,10264,5
69,3638,5
69,2829,5
69,6173,5
69,6474,5
69,2804,5
69,683,5
69,1971,5
69,1516,5
69,10087,5
69,155,5
69,9823,5
69,7729,5
69,3117,5
69,10004,5
69,3799,5
69,10451,5
69,5685,5
69,5153,5
69,3039,5
69,8717,5
69,8158,5
616,3811,5
616,6814,5
616,8723,5
616,317,5
616,9099,5
616,9546,4
616,6189,4
616,8761,4
616,5784,4
616,932,4
616,6423,4
616,1331,4
616,4332,4
98,2845,3
98,6482,5
98,4631,5
98,2309,5
98,8500,5
171,2463,5
171,3562,1
171,2016,3
171,4758,5
171,6176,3
171,4839,3
171,6036,2
171,2565,5
171,4149,5
171,6435,3
171,1231,3
171,3609,5
171,7529,5
171,7020,3
171,8346,1
171,5562,1
171,4517,5
171,2384,3
171,9497,5
171,7284,5
171,4458,3
171,1991,5
171,4340,5
171,8790,5
171,7881,4
628,5555,5
628,4502,4
628,10142,3
313,6219,3
313,6453,5
313,3736,5
313,8593,5
313,6673,5
313,1184,5
313,6790,5
313,5180,5
313,7040,3
313,7548,5
313,522,5
313,863,5
313,2784,5
313,5984,5
313,2407,5
313,437,5
313,55,5
313,2608,5
313,4993,5
313,3865,5
313,1552,5
313,9289,5
313,8423,5
313,9884,5
313,2519,5
121,9731,5
121,5566,5
121,6564,5
121,4131,3
121,6405,2
121,4526,5
59,5201,5
59,5805,5
59,5963,5
59,7749,5
59,5769,5
59,361,5
59,6613,5
59,9910,5
59,8737,5
59,7010,4
59,5374,5
59,9413,5
59,5191,5
59,1984,3
59,3568,5
59,1780,5
59,10262,5
59,10063,5
59,5810,5
59,1895,5
59,2015,5
59,6045,5
59,6780,5
59,3816,5
59,4028,5
618,1822,1
618,444,5
618,5163,5
618,5909,5
618,1538,3
618,9582,3
618,3227,2
618,10542,2
127,6548,1
127,311,1
127,6405,1
127,208,1
127,10582,2
127,10200,5
127,6023,3
127,4427,5
127,10537,5
127,222,5
127,9889,5
127,6108,4
127,11,1
331,5839,5
331,6454,5
331,2662,5
331,794,4
331,3198,5
331,3845,5
331,324,5
331,2381,5
331,7837,5
331,9894,5
331,10335,5
331,5334,5
331,6169,5
331,5218,5
331,6818,5
331,9831,5
331,7454,5
331,1083,5
331,5343,5
331,4072,5
331,6743,5
331,6777,5
331,3985,5
331,5049,5
331,4784,4
232,4653,4
232,112,5
232,7365,5
232,8230,5
232,5270,5
232,8140,5
232,10340,5
232,9868,5
232,1233,5
232,618,5
232,9659,5
232,10312,5
232,7852,5
232,8374,5
232,5073,5
232,2077,5
232,6319,4
232,4761,5
232,5506,5
232,7390,5
232,3861,5
232,1720,5
232,9407,5
232,7518,5
232,7353,5
161,145,5
161,9822,5
161,5999,2
161,10631,1
161,6548,1
161,2530,1
161,2130,5
161,7123,2
161,6025,1
161,8081,1
161,3278,5
161,10181,5
161,5324,5
161,6548,5
161,10604,5
161,2734,5
161,9037,5
161,2208,5
161,1979,5
161,2567,5
161,10514,5
161,9388,5
161,2937,5
161,612,5
96,5972,5
96,7026,5
96,2805,5
96,6248,5
96,5528,5
96,1725,5
96,3588,5
96,8727,5
96,2823,5
96,8891,5
96,8055,5
96,7900,5
96,8961,5
96,3611,5
96,7436,5
96,2187,5
96,3028,5
96,4722,5
96,3473,5
96,5614,5
96,1260,5
96,5452,5
96,9149,5
96,10362,5
96,9526,5
473,3718,5
473,9685,5
473,6507,5
473,9358,5
473,559,5
473,10072,5
473,8006,5
473,9468,5
473,2229,5
473,8814,5
473,4912,5
473,10244,5
473,7685,5
473,5493,5
473,9882,4
473,2849,4
473,726,4
473,4644,4
473,3107,5
473,910,5
473,6633,5
473,9600,5
473,256,5
473,4813,5
473,5405,5
296,938,5
296,2633,5
296,6330,5
296,9172,5
296,13,5
296,5929,5
296,2196,5
296,8188,5
296,6305,5
296,3420,5
296,8747,5
296,2471,5
296,4571,5
296,6610,5
296,8012,5
296,6832,5
296,5075,5
296,3608,5
296,1239,5
296,3320,5
296,5488,5
296,4715,5
296,302,5
296,1191,5
296,515,5
661,7834,2
661,3433,1
661,3653,1
661,4573,1
661,6838,3
661,1992,1
661,10406,3
661,6447,5
661,9112,5
661,7525,5
661,9080,5
661,1732,5
661,5773,5
661,6958,5
661,7302,5
661,3564,5
661,8596,5
661,6097,5
661,10303,5
661,8184,5
661,1154,5
661,5976,5
661,7354,5
661,5798,5
661,7732,5
267,3721,2
267,5524,1
267,8136,3
267,5758,5
267,1189,5
267,6073,3
267,6905,2
267,9050,5
267,3174,5
267,10316,5
267,1202,4
267,8249,1
267,8117,5
267,1115,5
267,8145,5
267,7283,5
267,7450,5
267,8552,5
267,6680,5
267,5436,5
267,7621,5
267,6287,5
267,7353,5
267,3381,5
267,3675,5
596,5241,5
596,7428,5
596,1493,5
596,1658,5
596,7033,5
596,7347,5
596,2139,5
596,9951,5
596,10409,5
596,4385,5
596,10382,5
596,60,5
596,10158,5
596,290,5
596,7750,5
596,7743,4
596,5845,3
205,7305,5
205,3246,5
205,5151,5
205,3382,5
205,4443,5
205,569,5
205,6878,5
205,7179,5
205,1240,5
205,4590,5
205,3342,5
205,9548,5
205,7206,5
205,4729,5
205,955,5
205,1599,5
205,9616,5
205,3763,5
205,10496,5
205,1488,5
205,7493,5
205,5779,5
205,1965,5
205,5728,5
205,8686,5
479,10034,5
479,6975,5
479,9150,5
479,1439,5
479,933,4
651,7382,5
651,682,4
651,10137,3
651,1775,5
651,8371,5
651,4972,5
651,1997,5
651,865,5
651,7264,5
651,2340,5
651,578,5
651,1501,5
651,8408,5
651,3442,5
651,5858,5
651,4929,5
651,8296,5
651,10073,5
651,1286,5
651,4977,5
651,7463,5
651,6295,5
651,471,5
651,7312,5
651,1434,4
684,10603,5
684,6471,5
684,3964,5
684,3279,5
684,10628,5
684,6562,5
684,6310,5
684,9583,5
684,3570,5
684,4586,4
684,8168,4
684,3502,4
684,8706,4
684,5779,3
684,377,1
468,5467,5
468,3365,1
468,1390,1
468,10055,5
468,1476,5
468,5361,5
468,1010,5
468,9215,5
468,9460,5
468,6890,5
468,9288,5
468,301,4
468,3017,4
468,3191,4
468,8627,3
468,3250,5
468,3941,5
468,3849,5
468,6056,5
468,10259,5
468,5531,5
468,6864,5
468,4661,5
468,4522,5
468,640,5
483,762,5
483,3488,5
483,3625,5
483,2615,5
483,6748,5
483,10379,5
483,284,5
483,10626,5
483,7984,5
483,5654,5
483,165,5
483,6894,5
483,2764,5
483,171,5
483,4433,5
483,10266,5
483,10547,5
483,7623,5
483,4034,5
483,7193,5
483,8289,5
483,7939,5
483,4499,5
483,855,5
483,4945,5
410,8843,1
410,2465,5
410,8207,5
410,620,5
410,5417,5
410,10376,1
410,8431,5
410,585,5
410,9046,1
410,7851,5
410,9794,5
410,7687,5
410,1533,4
410,7314,5
410,464,5
410,1238,5
410,958,2
410,4300,5
410,2479,5
410,6662,5
410,8278,5
410,3621,5
410,9212,5
410,4155,3
410,10543,5
300,6816,4
300,3141,4
300,190,4
300,1789,5
300,5928,5
300,6757,5
300,10630,5
300,4748,5
300,6833,5
300,1974,5
300,3966,5
300,8211,5
300,4144,5
300,752,5
300,5223,5
300,10528,5
300,6066,5
300,5992,5
300,7827,5
300,5478,5
300,2535,5
300,9173,5
300,8663,5
300,2084,5
41,7581,5
41,9699,4
41,7698,5
41,5388,5
41,2778,5
41,8111,3
41,7245,5
41,1649,5
41,2637,5
41,3958,5
41,2475,5
41,10385,5
41,5366,5
41,9820,5
41,7655,5
41,1842,5
41,4752,5
41,8806,5
41,8805,5
41,4040,5
41,5126,5
41,5615,5
41,4576,5
41,3299,5
41,6211,5
694,3955,5
694,6901,5
694,5006,5
694,5284,5
694,3662,5
694,8551,5
694,8595,5
694,6705,5
694,3435,5
694,7471,5
694,9314,4
694,9567,5
694,6299,5
694,5657,5
694,198,5
694,8231,5
694,4377,5
694,10210,5
694,8493,5
694,6028,5
694,1399,5
694,7035,5
694,9114,5
694,1955,5
694,3712,5
531,1497,5
531,3575,5
531,8764,5
531,10610,5
531,6746,5
531,3831,5
531,7702,5
531,1995,5
531,2474,5
531,2673,5
531,6016,5
531,1688,5
531,201,5
531,5282,5
531,6599,5
531,4862,5
531,5719,5
531,9481,5
531,6839,5
531,3719,5
531,4776,5
531,4988,5
531,4693,5
531,2553,5
531,2333,5
114,63,1
114,9785,5
114,4583,5
114,3192,5
114,5968,5
114,1338,1
114,633,5
114,8135,5
114,8455,5
114,1762,5
114,1008,5
114,8249,5
114,5353,2
114,7942,5
114,6624,5
114,8568,5
114,1423,5
114,2734,5
114,7441,5
114,4086,1
114,9839,5
114,3497,5
114,9943,5
114,8238,5
114,9542,5
636,7697,5
636,2170,2
636,470,5
636,7123,5
636,3978,5
636,4628,5
636,10326,5
636,8494,5
636,8054,5
636,1127,5
636,4861,5
636,9597,5
636,10536,3
636,2240,5
636,5661,5
636,8610,5
636,6401,3
636,10498,5
636,1670,5
636,5321,5
636,8710,5
636,2013,5
636,6693,5
636,1134,5
499,5927,3
499,7506,4
499,9308,5
499,8094,3
499,1211,5
499,6174,5
499,3744,5
499,8342,2
499,6442,5
499,10440,5
499,9759,5
499,10624,5
499,7426,3
499,9198,3
499,6640,5
499,3170,5
499,475,5
499,4882,5
499,3454,5
499,3842,5
499,4843,5
499,3205,4
499,5461,5
499,7409,5
499,10606,5
726,2985,5
726,9191,5
726,4285,5
726,10084,5
726,5332,5
726,2805,5
726,795,5
726,2965,5
726,3414,5
726,7237,5
726,3622,5
726,37,5
726,7446,5
726,4122,5
726,6554,5
726,9418,5
726,3049,5
726,859,5
726,5814,5
726,2136,5
726,1410,5
726,6977,5
726,3560,5
726,4916,5
726,5977,5
476,3537,5
476,10021,5
476,3657,5
476,7604,2
476,7654,5
476,2831,5
476,1528,5
476,1409,5
476,5962,5
476,9454,5
476,2686,3
476,408,5
476,6473,5
476,356,5
476,8208,5
476,2378,5
476,7694,4
476,5057,4
476,2649,5
476,6190,5
476,3508,5
476,2277,5
476,5507,5
476,4238,5
476,8360,5
455,7422,5
455,10170,5
455,3491,5
455,7285,5
455,5996,5
455,9340,5
455,7096,5
455,136,5
455,7662,5
455,7822,5
455,5048,5
455,9726,5
455,1353,5
455,5662,5
455,2979,5
455,7558,5
455,10367,5
455,1131,5
455,7634,5
455,5849,5
455,9170,5
455,5879,5
455,10509,5
455,10049,5
455,6744,5
122,2568,5
122,1448,5
122,10470,5
122,8414,5
122,6994,5
122,2843,5
122,143,5
122,5778,5
122,8495,5
122,7551,4
122,2009,4
122,8606,4
122,1137,4
122,5259,1
737,8429,5
737,6954,5
737,6908,5
737,4471,5
737,6938,5
737,5811,5
737,8741,5
737,2903,5
737,10016,5
737,4258,5
737,7128,5
737,7404,5
737,6177,5
737,5370,5
737,10010,5
737,3874,5
737,10435,5
737,9847,5
737,4293,5
737,10018,5
737,8810,1
737,2443,5
737,8003,5
737,1826,5
737,6739,5
284,5470,5
284,1184,5
284,802,5
284,8593,5
284,8406,5
284,10012,5
284,139,5
284,3159,5
284,8229,5
284,7548,5
284,6942,5
284,2572,5
284,4568,5
284,3865,5
284,2957,5
284,4646,5
284,1976,5
284,4074,5
284,2119,5
284,1940,5
284,1832,5
284,5710,5
284,4101,5
284,38,5
284,9289,5
190,10098,2
190,7710,4
190,9653,3
190,3092,3
190,7805,3
190,5309,1
190,7711,5
190,7340,5
190,8565,5
190,9094,5
190,6750,5
190,9703,5
190,1101,5
190,4168,5
190,2802,5
190,6167,5
190,2483,5
190,8239,5
190,6629,5
190,466,5
190,8759,5
190,7134,5
190,9635,5
190,2913,5
514,2193,5
514,2760,5
514,3552,3
514,5088,5
514,2589,5
514,3285,5
514,1076,5
514,1264,5
514,3671,5
514,6531,5
514,5481,5
514,4689,5
514,304,5
514,5185,5
514,3586,5
514,9235,5
514,5498,5
514,4695,5
514,7672,5
514,4212,5
514,5724,5
514,2387,5
514,7987,5
514,8166,5
514,9642,5
283,3918,5
283,8648,5
283,2595,5
283,4994,5
283,2127,5
283,8569,3
283,4984,5
283,6874,5
283,9064,5
283,1301,5
283,2928,5
283,8086,5
283,2672,5
283,8915,5
283,6283,5
283,9467,5
283,2674,5
283,10040,5
283,2779,5
283,2592,5
283,8141,5
283,7635,5
283,3785,5
283,5627,5
283,7683,5
323,10077,4
323,3149,5
323,10175,5
323,10419,5
323,4312,5
323,6251,4
323,2584,2
724,6904,5
724,9237,5
724,7085,5
724,104,5
724,218,5
724,4659,5
724,9251,5
724,4647,5
724,7716,5
724,4564,5
724,8109,5
724,2938,5
724,187,5
724,331,5
724,10500,5
724,1020,5
724,2602,5
724,7614,5
724,2833,5
724,3128,5
724,4509,5
724,9730,5
724,8411,5
724,210,5
724,9243,5
722,7948,5
722,3886,2
722,5237,1
722,5449,5
722,3658,5
722,4732,3
722,3707,2
722,9047,5
722,1370,1
722,3846,1
722,6630,5
722,2529,5
722,9001,5
722,3322,5
722,1766,3
722,7685,2
722,9091,5
722,4076,1
722,10287,1
722,3302,5
722,7932,5
722,5146,5
722,850,5
722,2758,3
722,4799,5
603,9333,5
603,1159,2
603,5255,5
603,4585,5
603,5731,5
603,2486,5
603,5793,5
603,10178,5
603,2947,5
603,10032,5
603,4710,5
603,10347,5
603,639,5
603,7625,5
603,5782,5
603,6556,5
603,945,5
603,1470,5
603,1100,5
603,7871,5
603,1062,5
603,5103,5
603,6961,5
603,4058,5
603,7618,5
328,8073,5
328,2468,5
328,1833,5
328,125,3
581,7036,1
581,4622,2
581,9804,2
581,509,3
581,107,2
581,3443,2
581,5816,2
581,6445,1
581,6008,5
581,2596,5
581,3474,1
581,5244,1
581,1,5
581,7432,5
581,5119,5
581,7977,3
581,715,1
581,8577,1
581,7762,1
581,7166,5
581,613,5
581,9925,5
581,2069,5
581,6170,5
581,10410,5
288,1683,5
288,5172,5
288,599,3
288,232,5
288,5543,5
288,2142,5
288,3507,4
288,8323,1
288,5907,5
288,4301,5
288,7580,5
288,10004,5
288,4308,1
288,3146,5
288,2449,5
288,3956,5
288,10408,5
288,1263,5
288,2218,5
288,8537,4
288,4185,4
288,7504,4
288,2867,4
288,541,4
288,2504,3
366,2480,2
366,2537,2
366,4931,5
366,5416,3
366,880,5
366,3179,1
366,8321,3
366,8862,3
366,3890,3
366,8937,5
366,1867,3
366,2609,2
366,777,5
366,981,5
366,6558,5
366,6577,5
366,1001,5
366,9780,5
366,8863,4
366,4044,4
366,6209,3
366,5698,3
366,7082,3
366,3892,3
366,10123,3
617,4565,5
617,1660,5
617,3431,5
617,8255,5
617,8015,2
617,2129,5
617,5830,1
617,5916,5
617,7330,1
617,7259,5
617,4701,5
617,6121,5
617,1634,5
617,9712,1
617,3935,1
617,5120,5
617,7786,5
617,9938,3
617,8582,1
617,5375,5
617,4343,5
617,2531,5
617,4269,5
617,3950,5
617,9101,5
378,9017,5
378,3933,5
378,101,2
378,1770,2
378,7766,5
378,8625,5
378,6657,5
378,2361,3
378,2619,3
378,9746,1
378,3192,5
378,10472,5
378,8260,5
378,9741,5
378,3303,5
378,2880,5
378,9122,5
378,6091,5
378,6164,4
378,5777,2
378,1401,2
378,4739,5
378,10418,5
378,6050,5
378,2076,5
344,3830,4
530,6548,1
530,3129,1
530,3111,2
530,6632,1
530,5872,5
530,3404,1
530,1051,5
530,4563,5
530,1031,5
530,8718,5
530,1666,5
530,3517,1
530,7951,5
530,4769,5
530,10395,5
530,8586,5
530,4858,3
530,9325,1
530,3504,3
530,6984,1
530,5787,5
530,297,5
530,7138,1
530,2864,5
530,5420,5
1,3466,5
1,135,5
1,386,5
1,410,5
1,2182,5
1,2055,5
1,7917,2
1,2830,5
1,1821,5
1,4434,5
1,311,5
1,5774,5
1,5797,5
1,873,5
1,2075,5
1,9535,5
1,6270,5
1,8108,5
1,1073,5
1,7908,5
1,8981,5
1,1056,5
1,5238,5
1,6933,5
1,8647,5
134,1557,2
134,5951,5
134,3002,1
134,1249,5
134,6095,5
134,4512,2
134,5648,5
134,3334,5
134,7998,5
134,7344,5
134,6229,5
134,6610,5
134,2183,5
134,6548,5
134,1463,5
134,2133,5
134,4177,5
134,3033,4
134,5026,4
134,2395,5
134,8,5
134,1713,5
134,8446,5
134,3177,5
332,7961,2
332,4094,5
332,474,5
332,56,5
332,7017,5
332,4898,5
332,5533,5
332,3604,5
332,2860,5
332,9380,5
332,4796,4
332,8428,1
332,1671,1
120,6636,5
120,6570,4
120,4500,5
120,5867,5
120,7872,5
120,9584,5
120,9193,5
120,5143,5
120,2824,5
120,7858,4
120,8744,1
120,666,5
120,10067,5
120,10587,5
120,8954,5
120,10369,5
120,2140,5
120,8929,5
120,3695,5
120,9658,5
120,2035,5
120,2610,5
120,2106,5
120,9104,5
120,1519,5
67,8875,5
67,1911,5
67,4927,5
67,9769,5
67,6679,5
67,10513,5
67,10590,5
67,4562,5
67,7240,5
67,6960,5
67,6548,5
67,3225,5
67,6758,5
67,9753,5
67,8830,5
67,9742,5
67,7057,5
67,5099,5
67,6795,5
67,3232,5
67,2403,5
67,8507,5
67,5251,5
67,4448,5
67,2167,5
492,2499,5
492,7565,5
492,860,5
492,5113,5
492,6302,5
492,9942,2
492,5743,1
492,3155,5
492,693,5
492,9322,5
492,2640,5
492,449,5
492,6271,5
492,4325,5
492,4011,5
492,7569,5
492,319,5
492,6949,5
492,7289,5
492,8910,5
492,878,5
492,2925,5
492,7091,5
492,8853,5
492,3925,5
675,9689,1
675,9743,5
675,8324,5
675,1718,3
675,4768,1
675,9736,5
675,507,5
675,9329,5
675,7986,5
675,1560,5
675,4175,5
675,5414,5
675,1645,5
675,10241,5
675,5266,5
675,8909,5
675,9005,5
675,5358,5
675,6158,5
675,5039,5
675,10114,5
675,109,5
675,4121,5
675,6378,4
675,9429,3
670,7774,5
670,9839,5
670,8338,5
670,2325,5
307,3184,5
307,9592,5
307,9356,5
307,3251,5
307,7770,5
307,2589,5
307,5944,5
307,8328,5
307,5051,5
307,8614,5
307,10248,5
307,1547,5
307,7660,5
307,6216,5
307,7509,5
307,9014,5
307,10456,5
307,9982,5
307,3105,5
307,5978,5
307,4783,5
307,1366,5
307,170,5
307,2783,5
307,8814,5
573,3330,5
573,1124,5
573,1808,5
573,956,4
573,1702,3
573,6109,5
573,1453,5
573,9643,1
573,9968,5
573,9466,5
573,5489,5
573,3064,5
573,1227,5
573,2362,5
573,1862,5
573,6299,5
573,4707,5
573,2011,5
573,5787,5
573,5862,5
573,371,5
573,9436,5
573,428,5
573,9839,4
573,9019,4
248,3445,2
248,6716,4
248,8809,3
248,9767,5
248,4963,2
248,8503,5
248,9118,5
248,10159,5
248,4135,5
248,5687,5
248,3634,3
248,6600,5
248,9691,5
248,10621,4
248,7860,5
248,7021,5
248,9969,5
248,5861,5
248,1902,5
248,501,5
248,5474,5
248,8505,5
248,6548,5
248,247,5
248,4764,5
217,8777,5
217,10309,5
217,10349,5
217,4782,5
217,3871,5
217,4791,5
217,2310,5
217,8077,5
217,5422,5
217,10611,5
217,6811,5
217,1424,5
217,7893,5
217,7821,5
217,3866,5
217,1871,5
217,6919,5
217,5210,5
217,5195,5
217,4222,5
217,3805,5
217,2297,5
217,3000,5
217,8467,5
217,7799,5
560,6921,4
560,6831,5
560,8942,5
560,61,5
560,602,5
560,1458,5
560,2097,5
560,3269,5
560,2525,5
560,848,5
560,2271,5
560,3567,5
560,6102,5
560,7745,5
560,9783,1
560,4577,5
560,64,5
560,6548,5
560,7438,5
560,4742,5
560,10506,4
560,9673,5
560,2888,5
560,9512,5
560,342,5
404,6051,5
404,5516,5
404,10438,5
404,9956,5
404,5357,5
404,5855,5
404,560,5
404,2908,5
404,9540,5
404,6229,5
404,2909,5
404,8840,5
404,7624,5
404,3142,5
404,5110,5
404,1443,5
404,5997,5
404,2557,5
404,7712,5
404,5012,5
404,2254,5
404,7869,5
404,2896,5
404,4596,4
404,7165,4
649,7088,5
649,6806,5
649,9701,5
649,7407,5
649,5718,5
649,4116,5
649,7460,5
